epoch,train_loss_total,train_loss_coordinate,train_loss_bone,train_loss_symmetry,train_nme,train_pck_0.05,train_pck_0.10,train_pck_0.20,train_bone_length_error,train_seconds,monitor_loss_total,monitor_loss_coordinate,monitor_loss_bone,monitor_loss_symmetry,monitor_nme,monitor_pck_0.05,monitor_pck_0.10,monitor_pck_0.20,monitor_bone_length_error,monitor_seconds,learning_rate,batch_size,best_epoch,best_monitor_nme,epochs_without_improvement
68,0.011404936444390527,0.00842386892053707,0.008569050232719751,0.016776095842665553,0.10914683135597338,0.34007834408957377,0.6503520136357624,0.8882864234240744,0.06546145447595375,76.063092187047,0.04957483444708244,0.043737428697473865,0.019975577966825656,0.016870239759457895,0.21487681017019908,0.2080038508103224,0.41895868519962853,0.6576296657082381,0.09423146582206789,8.387778915464878,0.001,8192,63,0.21199714161335365,5
69,0.011432840575905247,0.008445288022985172,0.008576221965381171,0.016869938741516155,0.10917381214742793,0.3403779655789675,0.6502342133771035,0.8883208423184542,0.0654478135754236,74.24727929383516,0.049096363930751535,0.04328920242309062,0.019852667579130033,0.01687993718396092,0.21241383050949192,0.21081345712174968,0.42232048688818713,0.6640264053823658,0.09449001337289883,11.483374170958996,0.001,8192,63,0.21199714161335365,6
70,0.01132274336694662,0.008349407805559995,0.008537083716250797,0.01678129188018856,0.10866699717874823,0.34180077043371543,0.6527624428833344,0.8895580637530937,0.06541560141894691,102.65842517465353,0.04857722157897559,0.04286058829970945,0.019630434866138694,0.016180483382998167,0.2120266960441561,0.21323431589064626,0.4260312914608715,0.6641103395490289,0.09509803507493403,10.98429375141859,0.001,8192,63,0.21199714161335365,7
71,0.01125968785087447,0.008313424454869616,0.008513976240621031,0.01635538780132564,0.10826105613136841,0.34463347088480306,0.6556790603352181,0.8903713988593115,0.06507195017414576,80.64161879569292,0.04985597416826735,0.04401964754602545,0.019879171412008,0.017330661006292575,0.21588754802029902,0.2067094853317091,0.41397118016204704,0.6534638723015336,0.09626343544777415,10.914118804037571,0.001,8192,63,0.21199714161335365,8
72,0.011267203900321678,0.008322242269721124,0.008505169147495644,0.016373383938867152,0.10844866517494858,0.343482313751537,0.6534493752759251,0.8893299924076369,0.06511625737544795,72.81024786829948,0.050478680865127544,0.044593339376402696,0.0199264305227237,0.018074682724046217,0.2165134742582314,0.20902874080809955,0.41422299396255197,0.6510960295150361,0.0961786542244233,7.456252828240395,0.001,8192,63,0.21199714161335365,9
73,0.011165933204955094,0.008240693456280958,0.008481421239655632,0.016097686760873916,0.10796308357711783,0.3452117389847848,0.6559501840806734,0.8909760234660912,0.06502063639513951,69.02408850193024,0.04824153743755715,0.042470324567713644,0.019623631922963253,0.01730610091038538,0.21228116152882834,0.21053956462671336,0.42047834320239114,0.6618529346400772,0.09459289143813387,8.924130193889141,0.001,8192,63,0.21199714161335365,10
74,0.011041354609421425,0.008122716296326512,0.008431906413780745,0.01621323262700128,0.10738997071927116,0.34716009367764306,0.6587704983017989,0.8920373457532047,0.06489084215563362,69.72078831493855,0.049079044543981286,0.04328451336846627,0.01982312252975084,0.01677502101940767,0.2123297842822997,0.21473188967672038,0.4260003733125495,0.6635139499165381,0.0930826281553275,8.393610589206219,0.001,8192,63,0.21199714161335365,11
75,0.011051608152194794,0.00813457343364096,0.008426088828084521,0.016210250682968247,0.10731928043717542,0.34753072066997476,0.659114238726323,0.8924343360972671,0.0647321244825998,71.21019733697176,0.049064888904406044,0.04323548753876892,0.019759478039771818,0.01779060169885785,0.21348409397540594,0.21032752441511327,0.41944904532243227,0.6579698324793307,0.09529052563672886,7.051638573408127,0.001,8192,63,0.21199714161335365,12
76,0.010930529593914828,0.008030160305435477,0.008387948707094094,0.01606763991447205,0.10683054005183722,0.34893739085719727,0.6608775492117964,0.893575809842688,0.06467442423935214,71.19676920026541,0.049468770774117175,0.04367841373027989,0.019814368672966147,0.01673525325551687,0.21412463715670096,0.21087972772527666,0.4219361530439819,0.6591802763838635,0.09452524182286877,8.631503239274025,0.001,8192,63,0.21199714161335365,13
77,0.010862450892109037,0.007993356314162642,0.008361395744032094,0.01557491462521564,0.10661199410214633,0.34972167925758313,0.6616564634494714,0.8941373937131015,0.0645916042277804,72.65739672631025,0.050298859700684984,0.04448662114327505,0.019905785844121646,0.016715843914074036,0.21505062430276817,0.20889621448008866,0.41736832591751394,0.6562248563064598,0.09550377616931943,9.263360284268856,0.001,8192,63,0.21199714161335365,14
78,0.01084653310073295,0.007964836873913729,0.008365853714797193,0.01580465766337058,0.10628891385583468,0.35167595378252964,0.6637710286878497,0.8950771418364801,0.06451777536551909,79.77535285800695,0.04992252076168517,0.04407441155102922,0.019856801430602426,0.017678185479161477,0.21448263713598206,0.2131106264498026,0.4208361646985881,0.6579300596074217,0.09467810984868878,9.895805157721043,0.001,8192,63,0.21199714161335365,15
